id,compound,predicate,object,pmid,created_at,updated_at
7265,atp,interacts_with,purinoceptors,1324941,2014-12-30 02:17:59.320007,2014-12-30 02:17:59.320007
7440,atropine methylnitrate,neg_interacts_with,pressor,3384004,2014-12-30 02:18:01.325019,2014-12-30 02:18:01.325019
11566,atropine,inhibits,analgesic effects,16539838,2014-12-30 02:19:17.911228,2014-12-30 02:19:17.911228
10405,atropine,inhibits,analgesic effects,16857228,2014-12-30 02:18:59.904578,2014-12-30 02:18:59.904578
10613,atropine,treats,cardiovascular manifestations,1740816,2014-12-30 02:19:06.268252,2014-12-30 02:19:06.268252
10612,atropine,treats,myocardial injury,1740816,2014-12-30 02:19:06.248812,2014-12-30 02:19:06.248812
10360,atropine,treats,toxicity,7906165,2014-12-30 02:18:59.127823,2014-12-30 02:18:59.127823
10611,atropine,treats,victims,1740816,2014-12-30 02:19:06.221373,2014-12-30 02:19:06.221373
9739,atroxase,isa,protease,2646751,2014-12-30 02:18:45.49827,2014-12-30 02:18:45.49827
9740,atroxase,stimulates,plasminogen,2646751,2014-12-30 02:18:45.511431,2014-12-30 02:18:45.511431
11671,autacoids,affects,protein kinase a cascade,22771951,2014-12-30 02:19:19.226555,2014-12-30 02:19:19.226555
11816,autoantibodies,disrupts,spleen,24363240,2014-12-30 02:19:20.240929,2014-12-30 02:19:20.240929
10719,avidin,isa,proteins,17627607,2014-12-30 02:19:08.981299,2014-12-30 02:19:08.981299
9893,avidin,part_of,tumors,12469190,2014-12-30 02:18:49.449332,2014-12-30 02:18:49.449332
7720,azoxymethane,causes,intestinal adenocarcinomas,9344044,2014-12-30 02:18:04.169146,2014-12-30 02:18:04.169146
13879,b-ins,treats,adverse events,24113668,2014-12-30 02:19:46.071819,2014-12-30 02:19:46.071819
13876,b-ins,treats,type 2 diabetes mellitus,24113668,2014-12-30 02:19:46.046998,2014-12-30 02:19:46.046998
7391,baclofen,augments,basal gastric acid secretion,2714571,2014-12-30 02:18:00.882712,2014-12-30 02:18:00.882712
7390,baclofen,augments,gastric acid secretion,2714571,2014-12-30 02:18:00.877274,2014-12-30 02:18:00.877274
13969,basic fibroblast growth factor,predisposes,neovascularization,16729916,2014-12-30 02:19:47.03497,2014-12-30 02:19:47.03497
11750,basic fibroblast growth factor,stimulates,salmosin,10446992,2014-12-30 02:19:19.822592,2014-12-30 02:19:19.822592
9480,batrachotoxin,causes,myelopathy,626887,2014-12-30 02:18:40.925836,2014-12-30 02:18:40.925836
9479,batrachotoxin,causes,swelling,626887,2014-12-30 02:18:40.913114,2014-12-30 02:18:40.913114
9715,batroxobin,administered_to,authors,21909815,2014-12-30 02:18:45.094823,2014-12-30 02:18:45.094823
9671,batroxobin,administered_to,control group,12856578,2014-12-30 02:18:44.438204,2014-12-30 02:18:44.438204
9672,batroxobin,affects,atherosclerosis,12856578,2014-12-30 02:18:44.458815,2014-12-30 02:18:44.458815
9637,batroxobin,affects,coronary thrombosis,3163298,2014-12-30 02:18:43.814739,2014-12-30 02:18:43.814739
9706,batroxobin,affects,experimental autoimmune encephalomyelitis,21165693,2014-12-30 02:18:44.981195,2014-12-30 02:18:44.981195
9720,batroxobin,affects,hemostatic,24360185,2014-12-30 02:18:45.178886,2014-12-30 02:18:45.178886
9655,batroxobin,associated_with,deep partial thickness burn,11876881,2014-12-30 02:18:44.217809,2014-12-30 02:18:44.217809
9718,batroxobin,associated_with,dvt,24043672,2014-12-30 02:18:45.140675,2014-12-30 02:18:45.140675
9668,batroxobin,associated_with,inflammation,12622893,2014-12-30 02:18:44.374805,2014-12-30 02:18:44.374805
9690,batroxobin,associated_with,movement disorders,16972594,2014-12-30 02:18:44.771449,2014-12-30 02:18:44.771449
9670,batroxobin,associated_with,pleural effusion,12622893,2014-12-30 02:18:44.417986,2014-12-30 02:18:44.417986
9669,batroxobin,associated_with,pleural fibrosis,12622893,2014-12-30 02:18:44.398046,2014-12-30 02:18:44.398046
9656,batroxobin,associated_with,wound,11876881,2014-12-30 02:18:44.227366,2014-12-30 02:18:44.227366
9657,batroxobin,augments,wound healing,11876881,2014-12-30 02:18:44.238155,2014-12-30 02:18:44.238155
9682,batroxobin,augments,wound healing,15796836,2014-12-30 02:18:44.636154,2014-12-30 02:18:44.636154
8842,batroxobin,causes,toxicity,6083965,2014-12-30 02:18:27.221665,2014-12-30 02:18:27.221665
9702,batroxobin,compared_with,aspirin,20831989,2014-12-30 02:18:44.922746,2014-12-30 02:18:44.922746
9661,batroxobin,compared_with,thrombin,11943932,2014-12-30 02:18:44.288374,2014-12-30 02:18:44.288374
9638,batroxobin,disrupts,lung metastases,3300562,2014-12-30 02:18:43.822748,2014-12-30 02:18:43.822748
9703,batroxobin,higher_than,aspirin,20831989,2014-12-30 02:18:44.936492,2014-12-30 02:18:44.936492
9645,batroxobin,inhibits,alpha 2-plasmin inhibitor,6503980,2014-12-30 02:18:43.933878,2014-12-30 02:18:43.933878
9681,batroxobin,inhibits,calcium,15198899,2014-12-30 02:18:44.629773,2014-12-30 02:18:44.629773
9701,batroxobin,inhibits,fbg,20193529,2014-12-30 02:18:44.912606,2014-12-30 02:18:44.912606
9714,batroxobin,inhibits,fibrinogen,21570870,2014-12-30 02:18:45.084325,2014-12-30 02:18:45.084325
9646,batroxobin,inhibits,plasminogen,6503980,2014-12-30 02:18:43.944782,2014-12-30 02:18:43.944782
9256,batroxobin,interacts_with,endotoxin,6359574,2014-12-30 02:18:36.441212,2014-12-30 02:18:36.441212
9634,batroxobin,interacts_with,urokinase,3163298,2014-12-30 02:18:43.768074,2014-12-30 02:18:43.768074
8260,batroxobin,isa,enzymes,6672998,2014-12-30 02:18:10.977368,2014-12-30 02:18:10.977368
9694,batroxobin,isa,treatment,17039794,2014-12-30 02:18:44.82351,2014-12-30 02:18:44.82351
9698,batroxobin,neg_associated_with,hemorrhagic stroke,17287638,2014-12-30 02:18:44.871483,2014-12-30 02:18:44.871483
9641,batroxobin,neg_interacts_with,nk,3300562,2014-12-30 02:18:43.866287,2014-12-30 02:18:43.866287
9699,batroxobin,part_of,cd34+/cd31+ cells,19825915,2014-12-30 02:18:44.883161,2014-12-30 02:18:44.883161
9673,batroxobin,part_of,control group,15181847,2014-12-30 02:18:44.479075,2014-12-30 02:18:44.479075
9643,batroxobin,part_of,natural killer cells,3300562,2014-12-30 02:18:43.89829,2014-12-30 02:18:43.89829
9640,batroxobin,part_of,nk cell,3300562,2014-12-30 02:18:43.847242,2014-12-30 02:18:43.847242
9642,batroxobin,stimulates,nk,3300562,2014-12-30 02:18:43.887997,2014-12-30 02:18:43.887997
8027,bb,affects,conditioned fear,18563394,2014-12-30 02:18:06.955689,2014-12-30 02:18:06.955689
8056,bbn,associated_with,acne,20410458,2014-12-30 02:18:07.187606,2014-12-30 02:18:07.187606
8055,bbn,associated_with,tumors,20410458,2014-12-30 02:18:07.17747,2014-12-30 02:18:07.17747
8057,bbn,augments,uptake,20410458,2014-12-30 02:18:07.193375,2014-12-30 02:18:07.193375
8054,bbn,interacts_with,grp receptors,20410458,2014-12-30 02:18:07.172333,2014-12-30 02:18:07.172333
7920,bbn,treats,diseases,16243649,2014-12-30 02:18:05.994764,2014-12-30 02:18:05.994764
7707,bbs,affects,anorectic,9213356,2014-12-30 02:18:03.981252,2014-12-30 02:18:03.981252
7701,bbs,affects,diabetic,9213356,2014-12-30 02:18:03.921258,2014-12-30 02:18:03.921258
7419,bbs,affects,food intake,2923249,2014-12-30 02:18:01.124312,2014-12-30 02:18:01.124312
7495,bbs,affects,food intake,6283491,2014-12-30 02:18:01.935392,2014-12-30 02:18:01.935392
7446,bbs,affects,gastric acid secretion,3393692,2014-12-30 02:18:01.387726,2014-12-30 02:18:01.387726
7587,bbs,affects,growth,7809021,2014-12-30 02:18:02.758438,2014-12-30 02:18:02.758438
7493,bbs,affects,satiety,6283491,2014-12-30 02:18:01.91896,2014-12-30 02:18:01.91896
7827,bbs,associated_with,inflammation,12678868,2014-12-30 02:18:05.143382,2014-12-30 02:18:05.143382
7873,bbs,associated_with,obstructive jaundice,15177937,2014-12-30 02:18:05.475024,2014-12-30 02:18:05.475024
7826,bbs,associated_with,tumor growth,12678868,2014-12-30 02:18:05.138196,2014-12-30 02:18:05.138196
7888,bbs,augments,gh secretion,15746304,2014-12-30 02:18:05.582582,2014-12-30 02:18:05.582582
7890,bbs,augments,pss,15746304,2014-12-30 02:18:05.593456,2014-12-30 02:18:05.593456
7889,bbs,augments,pss-ii,15746304,2014-12-30 02:18:05.588174,2014-12-30 02:18:05.588174
7474,bbs,augments,satiety,3801925,2014-12-30 02:18:01.713619,2014-12-30 02:18:01.713619
7614,bbs,causes,hypothermia,7972291,2014-12-30 02:18:03.004666,2014-12-30 02:18:03.004666
7443,bbs,compared_with,infusion,3393692,2014-12-30 02:18:01.361471,2014-12-30 02:18:01.361471
7442,bbs,disrupts,acid secretion,3393692,2014-12-30 02:18:01.345446,2014-12-30 02:18:01.345446
7496,bbs,disrupts,food intake,6283491,2014-12-30 02:18:01.941982,2014-12-30 02:18:01.941982
7653,bbs,disrupts,food intake,8322979,2014-12-30 02:18:03.37425,2014-12-30 02:18:03.37425
7892,bbs,inhibits,ghrelin,15746304,2014-12-30 02:18:05.604326,2014-12-30 02:18:05.604326
7439,bbs,interacts_with,bbs,3295797,2014-12-30 02:18:01.318962,2014-12-30 02:18:01.318962
7445,bbs,lower_than,infusion,3393692,2014-12-30 02:18:01.382025,2014-12-30 02:18:01.382025
7444,bbs,neg_affects,acid secretion,3393692,2014-12-30 02:18:01.374197,2014-12-30 02:18:01.374197
7415,bbs,neg_affects,food intake,2923249,2014-12-30 02:18:01.081457,2014-12-30 02:18:01.081457
7418,bbs,neg_affects,water intake,2923249,2014-12-30 02:18:01.116444,2014-12-30 02:18:01.116444
7684,bbs,stimulates,bbs,8795081,2014-12-30 02:18:03.64299,2014-12-30 02:18:03.64299
7497,bbs,treats,rat,6283491,2014-12-30 02:18:01.948173,2014-12-30 02:18:01.948173
8550,bcv,interacts_with,immunomodulatory,23830987,2014-12-30 02:18:16.414688,2014-12-30 02:18:16.414688
7981,bdnf,interacts_with,rc-3095,17629354,2014-12-30 02:18:06.535206,2014-12-30 02:18:06.535206
9003,bee crude venom,part_of,animals,15311679,2014-12-30 02:18:30.94831,2014-12-30 02:18:30.94831
9104,bee venom,administered_to,people,20558236,2014-12-30 02:18:33.112604,2014-12-30 02:18:33.112604
9035,bee venom,affects,adjuvant induced arthritis,17213605,2014-12-30 02:18:31.587758,2014-12-30 02:18:31.587758
9020,bee venom,affects,adjuvant-induced arthritis,15999553,2014-12-30 02:18:31.288145,2014-12-30 02:18:31.288145
9127,bee venom,affects,anti-inflammatory effect,20950451,2014-12-30 02:18:33.474741,2014-12-30 02:18:33.474741
9522,bee venom,affects,arthritis,12067099,2014-12-30 02:18:41.664623,2014-12-30 02:18:41.664623
9059,bee venom,affects,cancer,17555825,2014-12-30 02:18:32.042255,2014-12-30 02:18:32.042255
9197,bee venom,affects,erythropoiesis,23375112,2014-12-30 02:18:34.48839,2014-12-30 02:18:34.48839
9110,bee venom,affects,inflammation,20821823,2014-12-30 02:18:33.20615,2014-12-30 02:18:33.20615
9109,bee venom,affects,pain,20821823,2014-12-30 02:18:33.194796,2014-12-30 02:18:33.194796
9071,bee venom,affects,pancreatitis,18376296,2014-12-30 02:18:32.202475,2014-12-30 02:18:32.202475
9173,bee venom,affects,phosphorylation,22217441,2014-12-30 02:18:34.144894,2014-12-30 02:18:34.144894
9166,bee venom,affects,tumor cells,22109081,2014-12-30 02:18:34.06501,2014-12-30 02:18:34.06501
8907,bee venom,associated_with,anaphylaxis,4071339,2014-12-30 02:18:28.697942,2014-12-30 02:18:28.697942
9123,bee venom,associated_with,arthritis,20950451,2014-12-30 02:18:33.392858,2014-12-30 02:18:33.392858
8879,bee venom,associated_with,bee sting hypersensitivity,546252,2014-12-30 02:18:27.975907,2014-12-30 02:18:27.975907
9027,bee venom,associated_with,block,16599259,2014-12-30 02:18:31.432756,2014-12-30 02:18:31.432756
9201,bee venom,associated_with,diseases,23936001,2014-12-30 02:18:34.5713,2014-12-30 02:18:34.5713
8928,bee venom,associated_with,infarct,7472785,2014-12-30 02:18:29.008696,2014-12-30 02:18:29.008696
9125,bee venom,associated_with,inflammatory diseases,20950451,2014-12-30 02:18:33.43833,2014-12-30 02:18:33.43833
9207,bee venom,associated_with,pain,23985901,2014-12-30 02:18:34.794503,2014-12-30 02:18:34.794503
9083,bee venom,causes,analgesic effect,19010737,2014-12-30 02:18:32.410934,2014-12-30 02:18:32.410934
9081,bee venom,causes,bee stings,19001136,2014-12-30 02:18:32.38164,2014-12-30 02:18:32.38164
9217,bee venom,causes,bee stings,24134690,2014-12-30 02:18:35.774748,2014-12-30 02:18:35.774748
8883,bee venom,causes,collapse,1359383,2014-12-30 02:18:28.022211,2014-12-30 02:18:28.022211
8948,bee venom,causes,heat hyperalgesia,10793237,2014-12-30 02:18:29.321026,2014-12-30 02:18:29.321026
9218,bee venom,causes,immune tolerance,24912908,2014-12-30 02:18:35.796216,2014-12-30 02:18:35.796216
9199,bee venom,causes,inflammatory response,23574036,2014-12-30 02:18:34.512631,2014-12-30 02:18:34.512631
8945,bee venom,causes,pain,10643796,2014-12-30 02:18:29.274728,2014-12-30 02:18:29.274728
8940,bee venom,causes,pain,9739136,2014-12-30 02:18:29.192667,2014-12-30 02:18:29.192667
8974,bee venom,coexists_with,bee venom,12109787,2014-12-30 02:18:29.869411,2014-12-30 02:18:29.869411
9029,bee venom,coexists_with,cortical,16774771,2014-12-30 02:18:31.464713,2014-12-30 02:18:31.464713
8998,bee venom,coexists_with,liposome,14644579,2014-12-30 02:18:30.848234,2014-12-30 02:18:30.848234
9200,bee venom,coexists_with,normal saline,23642945,2014-12-30 02:18:34.542211,2014-12-30 02:18:34.542211
9026,bee venom,coexists_with,phosphate buffer,16599259,2014-12-30 02:18:31.411467,2014-12-30 02:18:31.411467
9179,bee venom,coexists_with,prostaglandin,22995146,2014-12-30 02:18:34.240041,2014-12-30 02:18:34.240041
8963,bee venom,compared_with,acupuncture,11527062,2014-12-30 02:18:29.593679,2014-12-30 02:18:29.593679
9088,bee venom,disrupts,cell invasion,19969058,2014-12-30 02:18:32.514761,2014-12-30 02:18:32.514761
8994,bee venom,disrupts,cell proliferation,12782086,2014-12-30 02:18:30.746992,2014-12-30 02:18:30.746992
9141,bee venom,disrupts,cell proliferation,21682930,2014-12-30 02:18:33.681854,2014-12-30 02:18:33.681854
8874,bee venom,disrupts,edema,474306,2014-12-30 02:18:27.889448,2014-12-30 02:18:27.889448
9122,bee venom,disrupts,hepatic fibrosis,20821823,2014-12-30 02:18:33.378101,2014-12-30 02:18:33.378101
9151,bee venom,disrupts,inflammatory reactions,21928088,2014-12-30 02:18:33.823347,2014-12-30 02:18:33.823347
9126,bee venom,disrupts,neuron loss,20950451,2014-12-30 02:18:33.453608,2014-12-30 02:18:33.453608
8908,bee venom,disrupts,oedema,4152780,2014-12-30 02:18:28.712032,2014-12-30 02:18:28.712032
9089,bee venom,disrupts,phosphorylation,19969058,2014-12-30 02:18:32.526147,2014-12-30 02:18:32.526147
8993,bee venom,disrupts,tumor growth,12782086,2014-12-30 02:18:30.474025,2014-12-30 02:18:30.474025
9039,bee venom,inhibits,il-1 beta,17213605,2014-12-30 02:18:31.637904,2014-12-30 02:18:31.637904
9091,bee venom,inhibits,mmp-9,19969058,2014-12-30 02:18:32.574758,2014-12-30 02:18:32.574758
9093,bee venom,inhibits,nf-kappab,19969058,2014-12-30 02:18:32.640675,2014-12-30 02:18:32.640675
9092,bee venom,inhibits,p38,19969058,2014-12-30 02:18:32.588012,2014-12-30 02:18:32.588012
9038,bee venom,inhibits,tnf-alpha,17213605,2014-12-30 02:18:31.624322,2014-12-30 02:18:31.624322
9011,bee venom,interacts_with,aromatase,15894134,2014-12-30 02:18:31.115615,2014-12-30 02:18:31.115615
9100,bee venom,interacts_with,glucocorticoids,20457243,2014-12-30 02:18:32.798222,2014-12-30 02:18:32.798222
9060,bee venom,interacts_with,melittin,18212480,2014-12-30 02:18:32.053365,2014-12-30 02:18:32.053365
8992,bee venom,interacts_with,venom,12782086,2014-12-30 02:18:30.457095,2014-12-30 02:18:30.457095
9147,bee venom,isa,allergens,21843104,2014-12-30 02:18:33.770249,2014-12-30 02:18:33.770249
9160,bee venom,isa,allergens,22104605,2014-12-30 02:18:33.980586,2014-12-30 02:18:33.980586
8935,bee venom,isa,allergens,8835130,2014-12-30 02:18:29.115459,2014-12-30 02:18:29.115459
8924,bee venom,isa,antigen,6619452,2014-12-30 02:18:28.954715,2014-12-30 02:18:28.954715
9079,bee venom,isa,antigens,19001136,2014-12-30 02:18:32.348,2014-12-30 02:18:32.348
8921,bee venom,isa,antigens,6619452,2014-12-30 02:18:28.914702,2014-12-30 02:18:28.914702
9161,bee venom,isa,toxin,22109081,2014-12-30 02:18:34.001455,2014-12-30 02:18:34.001455
9018,bee venom,part_of,beekeepers,15985817,2014-12-30 02:18:31.248437,2014-12-30 02:18:31.248437
9019,bee venom,part_of,family members,15985817,2014-12-30 02:18:31.269101,2014-12-30 02:18:31.269101
8996,bee venom,stimulates,calcium,14644579,2014-12-30 02:18:30.808314,2014-12-30 02:18:30.808314
8953,bee venom,stimulates,histamine,11039839,2014-12-30 02:18:29.401438,2014-12-30 02:18:29.401438
8954,bee venom,stimulates,histamine,11039839,2014-12-30 02:18:29.426057,2014-12-30 02:18:29.426057
8997,bee venom,stimulates,sodium alginate,14644579,2014-12-30 02:18:30.828657,2014-12-30 02:18:30.828657
8898,bee-venom,isa,allergens,3349595,2014-12-30 02:18:28.532222,2014-12-30 02:18:28.532222
8901,bee-venom,isa,antigens,3349595,2014-12-30 02:18:28.584939,2014-12-30 02:18:28.584939
7267,bestatin,interacts_with,bombesin,1324941,2014-12-30 02:17:59.330639,2014-12-30 02:17:59.330639
7264,bestatin,isa,peptidase inhibitors,1324941,2014-12-30 02:17:59.314611,2014-12-30 02:17:59.314611
11846,beta hcg,affects,cell line,11925119,2014-12-30 02:19:20.51298,2014-12-30 02:19:20.51298
11843,beta hcg,isa,hcg,11925119,2014-12-30 02:19:20.497037,2014-12-30 02:19:20.497037
10168,beta-adrenergic receptors,part_of,smooth muscle,8731350,2014-12-30 02:18:55.437433,2014-12-30 02:18:55.437433
11800,beta-blockers,augments,anaphylaxis,17620826,2014-12-30 02:19:20.146128,2014-12-30 02:19:20.146128
11799,beta-blockers,interacts_with,drugs,17620826,2014-12-30 02:19:20.140556,2014-12-30 02:19:20.140556
9787,beta-bungarotoxin,causes,bites,16195243,2014-12-30 02:18:46.80987,2014-12-30 02:18:46.80987
9784,beta-bungarotoxin,isa,venom,16195243,2014-12-30 02:18:46.729714,2014-12-30 02:18:46.729714
7500,beta-endorphin,interacts_with,bombesin,6302295,2014-12-30 02:18:01.969902,2014-12-30 02:18:01.969902
7499,beta-endorphin,interacts_with,nt,6302295,2014-12-30 02:18:01.964583,2014-12-30 02:18:01.964583
10212,beta-lactamase,interacts_with,ampicillin,20600224,2014-12-30 02:18:56.221979,2014-12-30 02:18:56.221979
10213,beta-lactamase,interacts_with,penicillin,20600224,2014-12-30 02:18:56.238895,2014-12-30 02:18:56.238895
9817,biopharmaceuticals,treats,multiple sclerosis,15578998,2014-12-30 02:18:47.432148,2014-12-30 02:18:47.432148
12347,biotin,treats,diabetics,17292559,2014-12-30 02:19:27.216,2014-12-30 02:19:27.216
12345,biotin,treats,fasting,17292559,2014-12-30 02:19:27.204914,2014-12-30 02:19:27.204914
12324,biphasic insulin aspart,treats,type 2 diabetes,17160407,2014-12-30 02:19:27.047183,2014-12-30 02:19:27.047183
10007,bjc,affects,thrombotic,16707920,2014-12-30 02:18:52.198093,2014-12-30 02:18:52.198093
9436,bjv,inhibits,cytokines,12396470,2014-12-30 02:18:40.284803,2014-12-30 02:18:40.284803
9441,bjv,stimulates,tnf-alpha,12419508,2014-12-30 02:18:40.358758,2014-12-30 02:18:40.358758
9888,bleomycin,interacts_with,bleomycin,2421873,2014-12-30 02:18:49.340694,2014-12-30 02:18:49.340694
9474,blocking antibodies,part_of,macrophages,16720640,2014-12-30 02:18:40.831429,2014-12-30 02:18:40.831429
8882,blocking antibody,coexists_with,bee venom,1172815,2014-12-30 02:18:28.008336,2014-12-30 02:18:28.008336
11920,bmk,affects,epileptic seizures,16229835,2014-12-30 02:19:21.189907,2014-12-30 02:19:21.189907
11919,bmk,affects,neurons,16229835,2014-12-30 02:19:21.177591,2014-12-30 02:19:21.177591
11921,bmk,causes,epileptic seizures,16229835,2014-12-30 02:19:21.203895,2014-12-30 02:19:21.203895
11725,bmk,inhibits,glutamate,14687481,2014-12-30 02:19:19.642567,2014-12-30 02:19:19.642567
11726,bmk,inhibits,ina,14687481,2014-12-30 02:19:19.648717,2014-12-30 02:19:19.648717
11723,bmk,interacts_with,ptz,14687481,2014-12-30 02:19:19.625637,2014-12-30 02:19:19.625637
11917,bmk,interacts_with,sodium channels,16229835,2014-12-30 02:19:21.145539,2014-12-30 02:19:21.145539
