id,venom,effect,pmid,created_at,updated_at
10184,agkistrodon halys,disseminated intravascular coagulation,17914147,2014-12-30 01:39:46.458617,2014-12-30 01:39:46.458617
10185,agkistrodon halys,blood coagulation disorder,17914147,2014-12-30 01:39:46.466218,2014-12-30 01:39:46.466218
10186,factor iia,anaphylactoid reaction,2291986,2014-12-30 01:39:46.473352,2014-12-30 01:39:46.473352
10187,factor iia,serum sickness,2291986,2014-12-30 01:39:46.480332,2014-12-30 01:39:46.480332
10188,factor iia,necrosis,2291986,2014-12-30 01:39:46.487372,2014-12-30 01:39:46.487372
10189,factor iia,disseminated intravascular coagulation,2291986,2014-12-30 01:39:46.494448,2014-12-30 01:39:46.494448
10190,factor iia,blood coagulation disorder,2291986,2014-12-30 01:39:46.502686,2014-12-30 01:39:46.502686
10191,factor iia,hemostatic function,2291986,2014-12-30 01:39:46.510789,2014-12-30 01:39:46.510789
10192,bothrops neuwiedi,anaphylactoid reaction,2291986,2014-12-30 01:39:46.518603,2014-12-30 01:39:46.518603
10193,bothrops neuwiedi,serum sickness,2291986,2014-12-30 01:39:46.526429,2014-12-30 01:39:46.526429
10194,bothrops neuwiedi,necrosis,2291986,2014-12-30 01:39:46.533741,2014-12-30 01:39:46.533741
10195,bothrops neuwiedi,disseminated intravascular coagulation,2291986,2014-12-30 01:39:46.542042,2014-12-30 01:39:46.542042
10196,bothrops neuwiedi,blood coagulation disorder,2291986,2014-12-30 01:39:46.54931,2014-12-30 01:39:46.54931
10197,bothrops neuwiedi,hemostatic function,2291986,2014-12-30 01:39:46.556471,2014-12-30 01:39:46.556471
10198,bothrops neuwiedi,abscess,11144814,2014-12-30 01:39:46.563892,2014-12-30 01:39:46.563892
10199,bothrops neuwiedi,ecchymosis,11144814,2014-12-30 01:39:46.572206,2014-12-30 01:39:46.572206
10200,bothrops neuwiedi,necrosis,11144814,2014-12-30 01:39:46.579898,2014-12-30 01:39:46.579898
10201,bothrops neuwiedi,purpura,11144814,2014-12-30 01:39:46.588065,2014-12-30 01:39:46.588065
10202,bothrops neuwiedi,abscess morphology,11144814,2014-12-30 01:39:46.595291,2014-12-30 01:39:46.595291
10203,bothrops neuwiedi,hemostatic function,11144814,2014-12-30 01:39:46.602518,2014-12-30 01:39:46.602518
10204,bothrops neuwiedi,oedema,11144814,2014-12-30 01:39:46.609628,2014-12-30 01:39:46.609628
10205,factor x,anaphylactoid reaction,2291986,2014-12-30 01:39:46.618218,2014-12-30 01:39:46.618218
10206,factor x,serum sickness,2291986,2014-12-30 01:39:46.625249,2014-12-30 01:39:46.625249
10207,factor x,necrosis,2291986,2014-12-30 01:39:46.632279,2014-12-30 01:39:46.632279
10208,factor x,disseminated intravascular coagulation,2291986,2014-12-30 01:39:46.639299,2014-12-30 01:39:46.639299
10209,factor x,blood coagulation disorder,2291986,2014-12-30 01:39:46.646525,2014-12-30 01:39:46.646525
10210,factor x,hemostatic function,2291986,2014-12-30 01:39:46.655268,2014-12-30 01:39:46.655268
10211,factor x,lupus anticoagulant disorder,8075311,2014-12-30 01:39:46.662609,2014-12-30 01:39:46.662609
10212,factor x,hemostatic function,8075311,2014-12-30 01:39:46.671576,2014-12-30 01:39:46.671576
10213,factor x,thrombocytopenia,18420371,2014-12-30 01:39:46.679786,2014-12-30 01:39:46.679786
10214,factor x,capillary permeability,18420371,2014-12-30 01:39:46.687145,2014-12-30 01:39:46.687145
10215,factor x,hemostatic function,18420371,2014-12-30 01:39:46.695939,2014-12-30 01:39:46.695939
10216,factor x,resonance,22416129,2014-12-30 01:39:46.703508,2014-12-30 01:39:46.703508
10217,factor x,hemostatic function,22416129,2014-12-30 01:39:46.710974,2014-12-30 01:39:46.710974
10218,coagulation factor x,anaphylactoid reaction,2291986,2014-12-30 01:39:46.724539,2014-12-30 01:39:46.724539
10219,coagulation factor x,serum sickness,2291986,2014-12-30 01:39:46.732201,2014-12-30 01:39:46.732201
10220,coagulation factor x,necrosis,2291986,2014-12-30 01:39:46.739519,2014-12-30 01:39:46.739519
10221,coagulation factor x,disseminated intravascular coagulation,2291986,2014-12-30 01:39:46.746871,2014-12-30 01:39:46.746871
10222,coagulation factor x,blood coagulation disorder,2291986,2014-12-30 01:39:46.754276,2014-12-30 01:39:46.754276
10223,coagulation factor x,hemostatic function,2291986,2014-12-30 01:39:46.761634,2014-12-30 01:39:46.761634
10224,coagulation factor x,lupus anticoagulant disorder,8075311,2014-12-30 01:39:46.768554,2014-12-30 01:39:46.768554
10225,coagulation factor x,hemostatic function,8075311,2014-12-30 01:39:46.77592,2014-12-30 01:39:46.77592
10226,coagulation factor x,thrombocytopenia,18420371,2014-12-30 01:39:46.783257,2014-12-30 01:39:46.783257
10227,coagulation factor x,capillary permeability,18420371,2014-12-30 01:39:46.790887,2014-12-30 01:39:46.790887
10228,coagulation factor x,hemostatic function,18420371,2014-12-30 01:39:46.799099,2014-12-30 01:39:46.799099
10229,coagulation factor x,resonance,22416129,2014-12-30 01:39:46.806568,2014-12-30 01:39:46.806568
10230,coagulation factor x,hemostatic function,22416129,2014-12-30 01:39:46.813712,2014-12-30 01:39:46.813712
10231,antibodies; antinuclear,kidney disease,2299806,2014-12-30 01:39:46.821177,2014-12-30 01:39:46.821177
10232,antibodies; antinuclear,glomerulonephritis,2299806,2014-12-30 01:39:46.828232,2014-12-30 01:39:46.828232
10233,antibodies; antinuclear,lupus erythematosus,2299806,2014-12-30 01:39:46.835478,2014-12-30 01:39:46.835478
10234,macrophage procoagulant activity,kidney disease,2299806,2014-12-30 01:39:46.842842,2014-12-30 01:39:46.842842
10235,macrophage procoagulant activity,glomerulonephritis,2299806,2014-12-30 01:39:46.850702,2014-12-30 01:39:46.850702
10236,macrophage procoagulant activity,lupus erythematosus,2299806,2014-12-30 01:39:46.858931,2014-12-30 01:39:46.858931
10237,prolactin inhibiting factor,kidney disease,2299806,2014-12-30 01:39:46.866442,2014-12-30 01:39:46.866442
10238,prolactin inhibiting factor,glomerulonephritis,2299806,2014-12-30 01:39:46.874674,2014-12-30 01:39:46.874674
10239,prolactin inhibiting factor,lupus erythematosus,2299806,2014-12-30 01:39:46.890269,2014-12-30 01:39:46.890269
10240,actinin,menstruation,2307211,2014-12-30 01:39:46.897688,2014-12-30 01:39:46.897688
10241,actinin,rhabdomyolysis,2307211,2014-12-30 01:39:46.904836,2014-12-30 01:39:46.904836
10242,desmin,menstruation,2307211,2014-12-30 01:39:46.913618,2014-12-30 01:39:46.913618
10243,desmin,rhabdomyolysis,2307211,2014-12-30 01:39:46.921678,2014-12-30 01:39:46.921678
10244,desmin,regeneration,9314534,2014-12-30 01:39:46.928703,2014-12-30 01:39:46.928703
10245,desmin,birth,9314534,2014-12-30 01:39:46.937475,2014-12-30 01:39:46.937475
10246,desmin,weight-bearing,9314534,2014-12-30 01:39:46.944303,2014-12-30 01:39:46.944303
10247,desmin,kidney disease,18957871,2014-12-30 01:39:46.951299,2014-12-30 01:39:46.951299
10248,desmin,glomerulosclerosis,18957871,2014-12-30 01:39:46.958036,2014-12-30 01:39:46.958036
10249,desmin,bun increased,18957871,2014-12-30 01:39:46.964795,2014-12-30 01:39:46.964795
10250,monocrotaline,menstruation,2307211,2014-12-30 01:39:46.971508,2014-12-30 01:39:46.971508
10251,monocrotaline,rhabdomyolysis,2307211,2014-12-30 01:39:46.978516,2014-12-30 01:39:46.978516
10252,monocrotaline,sweating,9133709,2014-12-30 01:39:46.985349,2014-12-30 01:39:46.985349
10253,monocrotaline,circulatory failure,9133709,2014-12-30 01:39:46.993169,2014-12-30 01:39:46.993169
10254,monocrotaline,hypotension,9133709,2014-12-30 01:39:47.00026,2014-12-30 01:39:47.00026
10255,monocrotaline,leukocytosis,9133709,2014-12-30 01:39:47.008075,2014-12-30 01:39:47.008075
10256,monocrotaline,sweating symptom,9133709,2014-12-30 01:39:47.016279,2014-12-30 01:39:47.016279
10257,monocrotaline,hemostatic function,9133709,2014-12-30 01:39:47.023705,2014-12-30 01:39:47.023705
10258,monocrotaline,oedema,9133709,2014-12-30 01:39:47.031214,2014-12-30 01:39:47.031214
10259,monocrotaline,diarrhoea,9133709,2014-12-30 01:39:47.038169,2014-12-30 01:39:47.038169
10260,monocrotaline,nausea,9133709,2014-12-30 01:39:47.044617,2014-12-30 01:39:47.044617
10261,monocrotaline,platelet count below reference range,10218750,2014-12-30 01:39:47.051018,2014-12-30 01:39:47.051018
10262,monocrotaline,thrombocytopenia,10218750,2014-12-30 01:39:47.057755,2014-12-30 01:39:47.057755
10263,monocrotaline,thrombocytopenic disorder,10218750,2014-12-30 01:39:47.068022,2014-12-30 01:39:47.068022
10264,monocrotaline,blood coagulation disorder,10218750,2014-12-30 01:39:47.074948,2014-12-30 01:39:47.074948
10265,monocrotaline,hypofibrinogenemia,10218750,2014-12-30 01:39:47.081565,2014-12-30 01:39:47.081565
10266,monocrotaline,serum sickness,11525706,2014-12-30 01:39:47.088325,2014-12-30 01:39:47.088325
10267,monocrotaline,blood coagulation disorder,12605206,2014-12-30 01:39:47.09485,2014-12-30 01:39:47.09485
10268,monocrotaline,platelet count below reference range,12676300,2014-12-30 01:39:47.106888,2014-12-30 01:39:47.106888
10269,monocrotaline,thrombocytopenia,12676300,2014-12-30 01:39:47.113758,2014-12-30 01:39:47.113758
10270,monocrotaline,thrombocytopenic disorder,12676300,2014-12-30 01:39:47.120389,2014-12-30 01:39:47.120389
10271,monocrotaline,platelet count below reference range,15648790,2014-12-30 01:39:47.126864,2014-12-30 01:39:47.126864
10272,monocrotaline,thrombocytopenia,15648790,2014-12-30 01:39:47.133423,2014-12-30 01:39:47.133423
10273,monocrotaline,blood coagulation disorder,15648790,2014-12-30 01:39:47.139917,2014-12-30 01:39:47.139917
10274,monocrotaline,thrombocytopenic disorder,15648790,2014-12-30 01:39:47.146649,2014-12-30 01:39:47.146649
10275,monocrotaline,allergic reaction,15800419,2014-12-30 01:39:47.153111,2014-12-30 01:39:47.153111
10276,monocrotaline,thrombocytopenia,16982358,2014-12-30 01:39:47.161363,2014-12-30 01:39:47.161363
10277,monocrotaline,thrombocytopenic disorder,16982358,2014-12-30 01:39:47.168326,2014-12-30 01:39:47.168326
10278,monocrotaline,platelet count below reference range,16982358,2014-12-30 01:39:47.174831,2014-12-30 01:39:47.174831
10279,monocrotaline,disseminated intravascular coagulation,19545426,2014-12-30 01:39:47.181232,2014-12-30 01:39:47.181232
10280,monocrotaline,platelet count below reference range,19606002,2014-12-30 01:39:47.187767,2014-12-30 01:39:47.187767
10281,monocrotaline,thrombocytopenia,19606002,2014-12-30 01:39:47.194663,2014-12-30 01:39:47.194663
10282,monocrotaline,thrombocytopenic disorder,19606002,2014-12-30 01:39:47.201136,2014-12-30 01:39:47.201136
10283,monocrotaline,blood coagulation disorder,19606002,2014-12-30 01:39:47.20782,2014-12-30 01:39:47.20782
10284,monocrotaline,tissue perfusion measure,21740134,2014-12-30 01:39:47.214228,2014-12-30 01:39:47.214228
10285,monocrotaline,compartment syndrome,21740134,2014-12-30 01:39:47.224279,2014-12-30 01:39:47.224279
10286,anti-ige antibodies,anaphylactoid reaction,8835130,2014-12-30 01:39:47.230826,2014-12-30 01:39:47.230826
10287,anti-ige antibodies,asthma,8835130,2014-12-30 01:39:47.237258,2014-12-30 01:39:47.237258
10288,anti-ige antibodies,allergic reaction,8835130,2014-12-30 01:39:47.243861,2014-12-30 01:39:47.243861
10289,anti-ige antibodies,circulatory failure,10931125,2014-12-30 01:39:47.251591,2014-12-30 01:39:47.251591
10290,anti-ige antibodies,allergic disposition,10931125,2014-12-30 01:39:47.25834,2014-12-30 01:39:47.25834
10291,anti-ige antibodies,allergic reaction,11815741,2014-12-30 01:39:47.267821,2014-12-30 01:39:47.267821
10292,thromboxane-a synthase,fibrosarcoma,2314052,2014-12-30 01:39:47.274625,2014-12-30 01:39:47.274625
10293,thromboxane-a synthase,neutropenic disorder,2314052,2014-12-30 01:39:47.280986,2014-12-30 01:39:47.280986
10294,thromboxane-a synthase,malignant fibromatous neoplasm,2314052,2014-12-30 01:39:47.287329,2014-12-30 01:39:47.287329
10295,thromboxane-a synthase,neoplasm,2314052,2014-12-30 01:39:47.392762,2014-12-30 01:39:47.392762
10296,thromboxane-a synthase,neoplasm; malignant (primary),2314052,2014-12-30 01:39:47.399963,2014-12-30 01:39:47.399963
10297,thromboxane-a synthase,malignant neoplastic disease,2314052,2014-12-30 01:39:47.407472,2014-12-30 01:39:47.407472
10298,thromboxane-a synthase,neutropenia,2314052,2014-12-30 01:39:47.41433,2014-12-30 01:39:47.41433
10299,thromboxane-a synthase,granulocytopenia,2314052,2014-12-30 01:39:47.42127,2014-12-30 01:39:47.42127
10300,thromboxane-a synthase,leukostasis,3716753,2014-12-30 01:39:47.434298,2014-12-30 01:39:47.434298
10301,complement component c5,fibrosarcoma,2314052,2014-12-30 01:39:47.441417,2014-12-30 01:39:47.441417
10302,complement component c5,neutropenic disorder,2314052,2014-12-30 01:39:47.448807,2014-12-30 01:39:47.448807
10303,complement component c5,malignant fibromatous neoplasm,2314052,2014-12-30 01:39:47.45578,2014-12-30 01:39:47.45578
10304,complement component c5,neoplasm,2314052,2014-12-30 01:39:47.463675,2014-12-30 01:39:47.463675
10305,complement component c5,neoplasm; malignant (primary),2314052,2014-12-30 01:39:47.470414,2014-12-30 01:39:47.470414
10306,complement component c5,malignant neoplastic disease,2314052,2014-12-30 01:39:47.477237,2014-12-30 01:39:47.477237
10307,complement component c5,neutropenia,2314052,2014-12-30 01:39:47.483957,2014-12-30 01:39:47.483957
10308,complement component c5,granulocytopenia,2314052,2014-12-30 01:39:47.490556,2014-12-30 01:39:47.490556
10309,catalase,fibrosarcoma,2314052,2014-12-30 01:39:47.497107,2014-12-30 01:39:47.497107
10310,catalase,neutropenic disorder,2314052,2014-12-30 01:39:47.503659,2014-12-30 01:39:47.503659
10311,catalase,malignant fibromatous neoplasm,2314052,2014-12-30 01:39:47.510682,2014-12-30 01:39:47.510682
10312,catalase,neoplasm,2314052,2014-12-30 01:39:47.517609,2014-12-30 01:39:47.517609
10313,catalase,neoplasm; malignant (primary),2314052,2014-12-30 01:39:47.524817,2014-12-30 01:39:47.524817
10314,catalase,malignant neoplastic disease,2314052,2014-12-30 01:39:47.531384,2014-12-30 01:39:47.531384
10315,catalase,neutropenia,2314052,2014-12-30 01:39:47.53801,2014-12-30 01:39:47.53801
10316,catalase,granulocytopenia,2314052,2014-12-30 01:39:47.544555,2014-12-30 01:39:47.544555
10317,lipoxygenase,fibrosarcoma,2314052,2014-12-30 01:39:47.551359,2014-12-30 01:39:47.551359
10318,lipoxygenase,neutropenic disorder,2314052,2014-12-30 01:39:47.558036,2014-12-30 01:39:47.558036
10319,lipoxygenase,malignant fibromatous neoplasm,2314052,2014-12-30 01:39:47.564893,2014-12-30 01:39:47.564893
10320,lipoxygenase,neoplasm,2314052,2014-12-30 01:39:47.571587,2014-12-30 01:39:47.571587
10321,lipoxygenase,neoplasm; malignant (primary),2314052,2014-12-30 01:39:47.578495,2014-12-30 01:39:47.578495
10322,lipoxygenase,malignant neoplastic disease,2314052,2014-12-30 01:39:47.585775,2014-12-30 01:39:47.585775
10323,lipoxygenase,neutropenia,2314052,2014-12-30 01:39:47.592471,2014-12-30 01:39:47.592471
10324,lipoxygenase,granulocytopenia,2314052,2014-12-30 01:39:47.600298,2014-12-30 01:39:47.600298
10325,naja naja atra,platelet count below reference range,2325197,2014-12-30 01:39:47.607046,2014-12-30 01:39:47.607046
10326,naja naja atra,hemostatic function,2325197,2014-12-30 01:39:47.61393,2014-12-30 01:39:47.61393
10327,naja naja atra,thrombocytopenia,2325197,2014-12-30 01:39:47.620579,2014-12-30 01:39:47.620579
10328,naja naja atra,oedema,2325197,2014-12-30 01:39:47.627391,2014-12-30 01:39:47.627391
10329,naja naja atra,thrombocytopenic disorder,2325197,2014-12-30 01:39:47.634334,2014-12-30 01:39:47.634334
10330,naja naja atra,squamous cell carcinoma,19754129,2014-12-30 01:39:47.642201,2014-12-30 01:39:47.642201
10331,naja naja atra,malignant neoplastic disease,19754129,2014-12-30 01:39:47.649284,2014-12-30 01:39:47.649284
10332,naja naja atra,neoplasm; malignant (primary),19754129,2014-12-30 01:39:47.655826,2014-12-30 01:39:47.655826
10333,naja naja atra,leukemia,19754129,2014-12-30 01:39:47.662222,2014-12-30 01:39:47.662222
10334,naja naja atra,weight loss,20850839,2014-12-30 01:39:47.668822,2014-12-30 01:39:47.668822
10335,naja naja atra,quality of life satisfaction,22687474,2014-12-30 01:39:47.676041,2014-12-30 01:39:47.676041
10336,naja naja atra,allodynia,22687474,2014-12-30 01:39:47.682527,2014-12-30 01:39:47.682527
10337,naja naja atra,tumor necrosis,22687474,2014-12-30 01:39:47.688954,2014-12-30 01:39:47.688954
10338,naja naja atra,allergic reaction,22687474,2014-12-30 01:39:47.695764,2014-12-30 01:39:47.695764
10339,naja naja atra,diabetic renal disease,23228832,2014-12-30 01:39:47.702318,2014-12-30 01:39:47.702318
10340,naja naja atra,hyperaesthesia,23587180,2014-12-30 01:39:47.708733,2014-12-30 01:39:47.708733
10341,naja naja atra,tumor necrosis,23587180,2014-12-30 01:39:47.715158,2014-12-30 01:39:47.715158
10342,naja naja atra,squamous cell carcinoma,23710144,2014-12-30 01:39:47.724608,2014-12-30 01:39:47.724608
10343,naja naja atra,malignant neoplastic disease,23710144,2014-12-30 01:39:47.731064,2014-12-30 01:39:47.731064
10344,naja naja atra,neoplasm; malignant (primary),23710144,2014-12-30 01:39:47.73752,2014-12-30 01:39:47.73752
10345,naja naja atra,tissue repair,23710144,2014-12-30 01:39:47.744945,2014-12-30 01:39:47.744945
10346,naja naja atra,blood-brain barrier,24087853,2014-12-30 01:39:47.751713,2014-12-30 01:39:47.751713
10347,naja naja atra,human parturition; function,24087853,2014-12-30 01:39:47.758569,2014-12-30 01:39:47.758569
10348,trimeresurus albolabris,platelet count below reference range,2325197,2014-12-30 01:39:47.765113,2014-12-30 01:39:47.765113
10349,trimeresurus albolabris,hemostatic function,2325197,2014-12-30 01:39:47.771845,2014-12-30 01:39:47.771845
10350,trimeresurus albolabris,thrombocytopenia,2325197,2014-12-30 01:39:47.779563,2014-12-30 01:39:47.779563
10351,trimeresurus albolabris,oedema,2325197,2014-12-30 01:39:47.785961,2014-12-30 01:39:47.785961
10352,trimeresurus albolabris,thrombocytopenic disorder,2325197,2014-12-30 01:39:47.792685,2014-12-30 01:39:47.792685
10353,trimeresurus albolabris,balance,10219986,2014-12-30 01:39:47.799734,2014-12-30 01:39:47.799734
10354,trimeresurus albolabris,disseminated intravascular coagulation,10219986,2014-12-30 01:39:47.811963,2014-12-30 01:39:47.811963
10355,trimeresurus albolabris,disseminated intravascular coagulation,17914147,2014-12-30 01:39:47.818925,2014-12-30 01:39:47.818925
10356,trimeresurus albolabris,blood coagulation disorder,17914147,2014-12-30 01:39:47.825279,2014-12-30 01:39:47.825279
10357,cholinergic receptor,myasthenia gravis,2345558,2014-12-30 01:39:47.831761,2014-12-30 01:39:47.831761
10358,cholinergic receptor,myasthenia gravis,8390605,2014-12-30 01:39:47.838169,2014-12-30 01:39:47.838169
