toxprot_id	pmid	PID	PMID	SID	s_cui	s_type	s_name	predicate	o_cui	o_type	o_name
P0DL46	23523531	1789675	23523531	152166784	C0011854	dsyn	Diabetes Mellitus, Insulin-Dependent	ISA	C0004364	dsyn	Autoimmune Diseases
P0DL44	23523531	1789675	23523531	152166784	C0011854	dsyn	Diabetes Mellitus, Insulin-Dependent	ISA	C0004364	dsyn	Autoimmune Diseases
P60514	21825095	2849707	21825095	121473264	C0026769	dsyn	Multiple Sclerosis	ISA	C0004364	dsyn	Autoimmune Diseases
P0DJ31	22622363	2849707	22622363	134772770	C0026769	dsyn	Multiple Sclerosis	ISA	C0004364	dsyn	Autoimmune Diseases
P0DL45	23523531	2849707	23523531	152166784	C0026769	dsyn	Multiple Sclerosis	ISA	C0004364	dsyn	Autoimmune Diseases
P0DL46	23523531	2849707	23523531	152166784	C0026769	dsyn	Multiple Sclerosis	ISA	C0004364	dsyn	Autoimmune Diseases
P0DL44	23523531	2849707	23523531	152166784	C0026769	dsyn	Multiple Sclerosis	ISA	C0004364	dsyn	Autoimmune Diseases
P0DJ31	22622363	626985	22622363	134772908	C0020522	patf	Delayed Hypersensitivity	PROCESS_OF	C0034693	mamm	Rattus norvegicus
P26349	24828921	767435	24828921	157283580	C0011860	dsyn	Diabetes Mellitus, Non-Insulin-Dependent	PROCESS_OF	C0030705	humn	Patients
P84837	16567526	2397713	16567526	99317234	C0087111	topp	Therapeutic procedure	TREATS	C0011860	dsyn	Diabetes Mellitus, Non-Insulin-Dependent
P84835	16567526	2397713	16567526	99317234	C0087111	topp	Therapeutic procedure	TREATS	C0011860	dsyn	Diabetes Mellitus, Non-Insulin-Dependent
P84836	16567526	2397713	16567526	99317234	C0087111	topp	Therapeutic procedure	TREATS	C0011860	dsyn	Diabetes Mellitus, Non-Insulin-Dependent
P0DKS3	23034652	7362214	23034652	139679318	C0022009	aapp	Ion Channel	ASSOCIATED_WITH	C0030193	sosy	Pain
P0DKR6	23034652	7362214	23034652	139679318	C0022009	aapp	Ion Channel	ASSOCIATED_WITH	C0030193	sosy	Pain
P0DKR6	23034652	7362214	23034652	139679318	C0022009	aapp	Ion Channel	ASSOCIATED_WITH	C0030193	sosy	Pain
P0DKS3	23034652	14772393	23034652	139679405	C0027882	cell	Neurons	LOCATION_OF	C0037380	hops	Snake Venoms
P0DKR6	23034652	14772393	23034652	139679405	C0027882	cell	Neurons	LOCATION_OF	C0037380	hops	Snake Venoms
P0DKR6	23034652	14772393	23034652	139679405	C0027882	cell	Neurons	LOCATION_OF	C0037380	hops	Snake Venoms
P01414	7727450	4299767	7727450	41244305	C0327476	rept	Dendroaspis polylepis	ISA	C0037382	rept	Snakes
P0DKS3	23034652	4299767	23034652	139679502	C0327476	rept	Dendroaspis polylepis	ISA	C0037382	rept	Snakes
P0DKR6	23034652	4299767	23034652	139679502	C0327476	rept	Dendroaspis polylepis	ISA	C0037382	rept	Snakes
P0DKR6	23034652	4299767	23034652	139679502	C0327476	rept	Dendroaspis polylepis	ISA	C0037382	rept	Snakes
P0DKS3	23034652	1911661	23034652	139679531	C1533685	topp	Injection procedure	compared_with	C0026549	orch	Morphine
P0DKR6	23034652	1911661	23034652	139679531	C1533685	topp	Injection procedure	compared_with	C0026549	orch	Morphine
P0DKR6	23034652	1911661	23034652	139679531	C1533685	topp	Injection procedure	compared_with	C0026549	orch	Morphine
P0DKS3	23034652	1911670	23034652	139679531	C1533685	topp	Injection procedure	same_as	C0026549	orch	Morphine
P0DKR6	23034652	1911670	23034652	139679531	C1533685	topp	Injection procedure	same_as	C0026549	orch	Morphine
P0DKR6	23034652	1911670	23034652	139679531	C1533685	topp	Injection procedure	same_as	C0026549	orch	Morphine
Q9NBG9	14632928	2135220	14632928	86804429	C0026809	mamm	Mus	NEG_LOCATION_OF	C0030956	aapp	Peptides
P0DKS3	23034652	2135220	23034652	139679531	C0026809	mamm	Mus	NEG_LOCATION_OF	C0030956	aapp	Peptides
P0DKR6	23034652	2135220	23034652	139679531	C0026809	mamm	Mus	NEG_LOCATION_OF	C0030956	aapp	Peptides
P0DKR6	23034652	2135220	23034652	139679531	C0026809	mamm	Mus	NEG_LOCATION_OF	C0030956	aapp	Peptides
P0DKS3	23034652	10849984	23034652	139680059	C0682701	cell	central neuron	LOCATION_OF	41	aapp	ACCN2
P0DKR6	23034652	10849984	23034652	139680059	C0682701	cell	central neuron	LOCATION_OF	41	aapp	ACCN2
P0DKR6	23034652	10849984	23034652	139680059	C0682701	cell	central neuron	LOCATION_OF	41	aapp	ACCN2
P0DKS3	23034652	14772434	23034652	139680059	C0682701	cell	central neuron	LOCATION_OF	40	aapp	ACCN1
P0DKR6	23034652	14772434	23034652	139680059	C0682701	cell	central neuron	LOCATION_OF	40	aapp	ACCN1
P0DKR6	23034652	14772434	23034652	139680059	C0682701	cell	central neuron	LOCATION_OF	40	aapp	ACCN1
P00984	668688	1144309	668688	11036740	C0580766	bacs	Mamba venom	PART_OF	C0027567	humn	African race
P01414	880951	1144309	880951	14207466	C0580766	bacs	Mamba venom	PART_OF	C0027567	humn	African race
P00983	7309000	1144309	7309000	18559446	C0580766	bacs	Mamba venom	PART_OF	C0027567	humn	African race
P01414	7727450	1144309	7727450	41243970	C0580766	bacs	Mamba venom	PART_OF	C0027567	humn	African race
P22947	1848702	1144309	1848702	54344416	C0580766	bacs	Mamba venom	PART_OF	C0027567	humn	African race
P25687	9761684	1144309	9761684	65901393	C0580766	bacs	Mamba venom	PART_OF	C0027567	humn	African race
P0DKS3	23034652	1144309	23034652	139679228	C0580766	bacs	Mamba venom	PART_OF	C0027567	humn	African race
P0DKR6	23034652	1144309	23034652	139679228	C0580766	bacs	Mamba venom	PART_OF	C0027567	humn	African race
P0DKR6	23034652	1144309	23034652	139679228	C0580766	bacs	Mamba venom	PART_OF	C0027567	humn	African race
C0HJD7	24867092	1144309	24867092	158131541	C0580766	bacs	Mamba venom	PART_OF	C0027567	humn	African race
P0DKS3	23034652	14772377	23034652	139679228	C0580766	bacs	Mamba venom	INTERACTS_WITH	C0022023	elii	Ions
P0DKR6	23034652	14772377	23034652	139679228	C0580766	bacs	Mamba venom	INTERACTS_WITH	C0022023	elii	Ions
P0DKR6	23034652	14772377	23034652	139679228	C0580766	bacs	Mamba venom	INTERACTS_WITH	C0022023	elii	Ions
P58806	11335724	804609	11335724	60281442	C0007634	cell	Cells	LOCATION_OF	C0030956	aapp	Peptides
P07231	11335724	804609	11335724	60281442	C0007634	cell	Cells	LOCATION_OF	C0030956	aapp	Peptides
P07231	11335724	804609	11335724	60281442	C0007634	cell	Cells	LOCATION_OF	C0030956	aapp	Peptides
P17684	11335724	804609	11335724	60281442	C0007634	cell	Cells	LOCATION_OF	C0030956	aapp	Peptides
P17684	11335724	804609	11335724	60281442	C0007634	cell	Cells	LOCATION_OF	C0030956	aapp	Peptides
C0HJA8	23533449	804609	23533449	143196573	C0007634	cell	Cells	LOCATION_OF	C0030956	aapp	Peptides
P45697	8896191	571913	8896191	56283102	C1533685	topp	Injection procedure	TREATS	C0026809	mamm	Mus
P45697	8896191	571913	8896191	56283102	C1533685	topp	Injection procedure	TREATS	C0026809	mamm	Mus
P59360	8896191	571913	8896191	56283102	C1533685	topp	Injection procedure	TREATS	C0026809	mamm	Mus
Q9TVX3	9151979	571913	9151979	58207102	C1533685	topp	Injection procedure	TREATS	C0026809	mamm	Mus
Q9NJP7	9151979	571913	9151979	58207102	C1533685	topp	Injection procedure	TREATS	C0026809	mamm	Mus
Q9U8D2	9151979	571913	9151979	58207102	C1533685	topp	Injection procedure	TREATS	C0026809	mamm	Mus
Q10726	10931199	571913	10931199	69350135	C1533685	topp	Injection procedure	TREATS	C0026809	mamm	Mus
Q10726	12962541	571913	12962541	85644772	C1533685	topp	Injection procedure	TREATS	C0026809	mamm	Mus
P30431	14602113	571913	14602113	88725203	C1533685	topp	Injection procedure	TREATS	C0026809	mamm	Mus
Q0N4U8	16819832	571913	16819832	97934912	C1533685	topp	Injection procedure	TREATS	C0026809	mamm	Mus
Q0N4U8	16819832	571913	16819832	97934912	C1533685	topp	Injection procedure	TREATS	C0026809	mamm	Mus
Q0N4U3	16819832	571913	16819832	97934912	C1533685	topp	Injection procedure	TREATS	C0026809	mamm	Mus
Q0N4U6	16819832	571913	16819832	97934912	C1533685	topp	Injection procedure	TREATS	C0026809	mamm	Mus
Q0N4U7	16819832	571913	16819832	97934912	C1533685	topp	Injection procedure	TREATS	C0026809	mamm	Mus
Q0N4U4	16819832	571913	16819832	97934912	C1533685	topp	Injection procedure	TREATS	C0026809	mamm	Mus
Q0N4U5	16819832	571913	16819832	97934912	C1533685	topp	Injection procedure	TREATS	C0026809	mamm	Mus
P0C8W0	18586046	571913	18586046	115310469	C1533685	topp	Injection procedure	TREATS	C0026809	mamm	Mus
P68410	23085190	571913	23085190	132450686	C1533685	topp	Injection procedure	TREATS	C0026809	mamm	Mus
P59936	23085190	571913	23085190	132450686	C1533685	topp	Injection procedure	TREATS	C0026809	mamm	Mus
P68410	23085190	571913	23085190	132450686	C1533685	topp	Injection procedure	TREATS	C0026809	mamm	Mus
P59936	23085190	571913	23085190	132450686	C1533685	topp	Injection procedure	TREATS	C0026809	mamm	Mus
E7BLC7	22819772	571913	22819772	139757703	C1533685	topp	Injection procedure	TREATS	C0026809	mamm	Mus
C0HJA8	23533449	571913	23533449	143196548	C1533685	topp	Injection procedure	TREATS	C0026809	mamm	Mus
P0DM45	23474143	571913	23474143	147932484	C1533685	topp	Injection procedure	TREATS	C0026809	mamm	Mus
B5U6Z2	19351557	560541	19351557	109672817	C0431085	cell	[M]Unspecified tumor cell NOS	PART_OF	C0020114	humn	Human
Q9TWR4	8212046	545013	8212046	49122682	C0006100	horm	Bradykinin	TREATS	C0034693	mamm	Rattus norvegicus
P84189	18445483	545013	18445483	129073749	C0006100	horm	Bradykinin	TREATS	C0034693	mamm	Rattus norvegicus
P84190	18445483	545013	18445483	129073749	C0006100	horm	Bradykinin	TREATS	C0034693	mamm	Rattus norvegicus
Q9PSM4	3671807	540054	3671807	19914609	C0014792	cell	Erythrocytes	PART_OF	C0020114	humn	Human
Q9PSM4	3671807	540054	3671807	19914890	C0014792	cell	Erythrocytes	PART_OF	C0020114	humn	Human
Q9PSM4	3671807	540054	3671807	19914972	C0014792	cell	Erythrocytes	PART_OF	C0020114	humn	Human
P01468	2513886	540054	2513886	21995316	C0014792	cell	Erythrocytes	PART_OF	C0020114	humn	Human
P0C1Z0	6530667	540054	6530667	31334124	C0014792	cell	Erythrocytes	PART_OF	C0020114	humn	Human
P0C1Y9	6530667	540054	6530667	31334124	C0014792	cell	Erythrocytes	PART_OF	C0020114	humn	Human
P13487	2477548	540054	2477548	33555322	C0014792	cell	Erythrocytes	PART_OF	C0020114	humn	Human
P13487	2477548	540054	2477548	33555322	C0014792	cell	Erythrocytes	PART_OF	C0020114	humn	Human
P45628	2477548	540054	2477548	33555322	C0014792	cell	Erythrocytes	PART_OF	C0020114	humn	Human
Q9PRY7	8311467	540054	8311467	51434901	C0014792	cell	Erythrocytes	PART_OF	C0020114	humn	Human
P0CE80	9790962	540054	9790962	64545276	C0014792	cell	Erythrocytes	PART_OF	C0020114	humn	Human
P0CE80	9790962	540054	9790962	64545276	C0014792	cell	Erythrocytes	PART_OF	C0020114	humn	Human
P0CE82	9790962	540054	9790962	64545276	C0014792	cell	Erythrocytes	PART_OF	C0020114	humn	Human
P0CE82	9790962	540054	9790962	64545276	C0014792	cell	Erythrocytes	PART_OF	C0020114	humn	Human
P0CE84	9790962	540054	9790962	64545276	C0014792	cell	Erythrocytes	PART_OF	C0020114	humn	Human
P0CE81	9790962	540054	9790962	64545276	C0014792	cell	Erythrocytes	PART_OF	C0020114	humn	Human
P0CE83	9790962	540054	9790962	64545276	C0014792	cell	Erythrocytes	PART_OF	C0020114	humn	Human
P0C022	10775751	540054	10775751	64988103	C0014792	cell	Erythrocytes	PART_OF	C0020114	humn	Human
P82656	10931184	540054	10931184	69331557	C0014792	cell	Erythrocytes	PART_OF	C0020114	humn	Human
P0DM36	10484740	540054	10484740	75766768	C0014792	cell	Erythrocytes	PART_OF	C0020114	humn	Human
Q9PSN0	10484740	540054	10484740	75766768	C0014792	cell	Erythrocytes	PART_OF	C0020114	humn	Human
P83621	11792701	540054	11792701	81517001	C0014792	cell	Erythrocytes	PART_OF	C0020114	humn	Human
P83620	11792701	540054	11792701	81517001	C0014792	cell	Erythrocytes	PART_OF	C0020114	humn	Human
P83622	11792701	540054	11792701	81517001	C0014792	cell	Erythrocytes	PART_OF	C0020114	humn	Human
P83619	11792701	540054	11792701	81517001	C0014792	cell	Erythrocytes	PART_OF	C0020114	humn	Human
P0C931	16762455	540054	16762455	86029128	C0014792	cell	Erythrocytes	PART_OF	C0020114	humn	Human
Q6PXP0	15066171	540054	15066171	86580742	C0014792	cell	Erythrocytes	PART_OF	C0020114	humn	Human
P0C005	15635634	540054	15635634	87999061	C0014792	cell	Erythrocytes	PART_OF	C0020114	humn	Human
P0C005	15635634	540054	15635634	87999061	C0014792	cell	Erythrocytes	PART_OF	C0020114	humn	Human
P0C005	15635634	540054	15635634	87999403	C0014792	cell	Erythrocytes	PART_OF	C0020114	humn	Human
P0C005	15635634	540054	15635634	87999403	C0014792	cell	Erythrocytes	PART_OF	C0020114	humn	Human
P0C022	15317499	540054	15317499	91909281	C0014792	cell	Erythrocytes	PART_OF	C0020114	humn	Human
P61103	14614533	540054	14614533	98566411	C0014792	cell	Erythrocytes	PART_OF	C0020114	humn	Human
P0C1M1	16330062	540054	16330062	99861183	C0014792	cell	Erythrocytes	PART_OF	C0020114	humn	Human
P0C1M3	16330062	540054	16330062	99861183	C0014792	cell	Erythrocytes	PART_OF	C0020114	humn	Human
P0C1M2	16330062	540054	16330062	99861183	C0014792	cell	Erythrocytes	PART_OF	C0020114	humn	Human
P0C1M4	16330062	540054	16330062	99861183	C0014792	cell	Erythrocytes	PART_OF	C0020114	humn	Human
P0C1M5	16330062	540054	16330062	99861183	C0014792	cell	Erythrocytes	PART_OF	C0020114	humn	Human
P0C8S6	17927208	540054	17927208	101803841	C0014792	cell	Erythrocytes	PART_OF	C0020114	humn	Human
P83952	17044815	540054	17044815	106080659	C0014792	cell	Erythrocytes	PART_OF	C0020114	humn	Human
P83952	17044815	540054	17044815	106080659	C0014792	cell	Erythrocytes	PART_OF	C0020114	humn	Human
P0CE80	21590705	540054	21590705	106931819	C0014792	cell	Erythrocytes	PART_OF	C0020114	humn	Human
P0CE80	21590705	540054	21590705	106931819	C0014792	cell	Erythrocytes	PART_OF	C0020114	humn	Human
P0CE84	21590705	540054	21590705	106931819	C0014792	cell	Erythrocytes	PART_OF	C0020114	humn	Human
A4USB4	21590705	540054	21590705	106931819	C0014792	cell	Erythrocytes	PART_OF	C0020114	humn	Human
Q1W695	21590705	540054	21590705	106931819	C0014792	cell	Erythrocytes	PART_OF	C0020114	humn	Human
Q2XQ09	21590705	540054	21590705	106931819	C0014792	cell	Erythrocytes	PART_OF	C0020114	humn	Human
Q1W694	21590705	540054	21590705	106931819	C0014792	cell	Erythrocytes	PART_OF	C0020114	humn	Human
P0CE80	21590705	540054	21590705	106932246	C0014792	cell	Erythrocytes	PART_OF	C0020114	humn	Human
P0CE80	21590705	540054	21590705	106932246	C0014792	cell	Erythrocytes	PART_OF	C0020114	humn	Human
P0CE84	21590705	540054	21590705	106932246	C0014792	cell	Erythrocytes	PART_OF	C0020114	humn	Human
A4USB4	21590705	540054	21590705	106932246	C0014792	cell	Erythrocytes	PART_OF	C0020114	humn	Human
Q1W695	21590705	540054	21590705	106932246	C0014792	cell	Erythrocytes	PART_OF	C0020114	humn	Human
Q2XQ09	21590705	540054	21590705	106932246	C0014792	cell	Erythrocytes	PART_OF	C0020114	humn	Human
Q1W694	21590705	540054	21590705	106932246	C0014792	cell	Erythrocytes	PART_OF	C0020114	humn	Human
P0CE80	21590705	540054	21590705	106932916	C0014792	cell	Erythrocytes	PART_OF	C0020114	humn	Human
P0CE80	21590705	540054	21590705	106932916	C0014792	cell	Erythrocytes	PART_OF	C0020114	humn	Human
P0CE84	21590705	540054	21590705	106932916	C0014792	cell	Erythrocytes	PART_OF	C0020114	humn	Human
A4USB4	21590705	540054	21590705	106932916	C0014792	cell	Erythrocytes	PART_OF	C0020114	humn	Human
Q1W695	21590705	540054	21590705	106932916	C0014792	cell	Erythrocytes	PART_OF	C0020114	humn	Human
Q2XQ09	21590705	540054	21590705	106932916	C0014792	cell	Erythrocytes	PART_OF	C0020114	humn	Human
Q1W694	21590705	540054	21590705	106932916	C0014792	cell	Erythrocytes	PART_OF	C0020114	humn	Human
P0CE80	21590705	540054	21590705	106933351	C0014792	cell	Erythrocytes	PART_OF	C0020114	humn	Human
P0CE80	21590705	540054	21590705	106933351	C0014792	cell	Erythrocytes	PART_OF	C0020114	humn	Human
P0CE84	21590705	540054	21590705	106933351	C0014792	cell	Erythrocytes	PART_OF	C0020114	humn	Human
A4USB4	21590705	540054	21590705	106933351	C0014792	cell	Erythrocytes	PART_OF	C0020114	humn	Human
Q1W695	21590705	540054	21590705	106933351	C0014792	cell	Erythrocytes	PART_OF	C0020114	humn	Human
Q2XQ09	21590705	540054	21590705	106933351	C0014792	cell	Erythrocytes	PART_OF	C0020114	humn	Human
Q1W694	21590705	540054	21590705	106933351	C0014792	cell	Erythrocytes	PART_OF	C0020114	humn	Human
P85253	18215128	540054	18215128	110212657	C0014792	cell	Erythrocytes	PART_OF	C0020114	humn	Human
P0CAZ9	18215128	540054	18215128	110212657	C0014792	cell	Erythrocytes	PART_OF	C0020114	humn	Human
P85257	18215128	540054	18215128	110212657	C0014792	cell	Erythrocytes	PART_OF	C0020114	humn	Human
P0CAZ7	18215128	540054	18215128	110212657	C0014792	cell	Erythrocytes	PART_OF	C0020114	humn	Human
P85254	18215128	540054	18215128	110212657	C0014792	cell	Erythrocytes	PART_OF	C0020114	humn	Human
P85258	18215128	540054	18215128	110212657	C0014792	cell	Erythrocytes	PART_OF	C0020114	humn	Human
P0CAZ4	18215128	540054	18215128	110212657	C0014792	cell	Erythrocytes	PART_OF	C0020114	humn	Human
P85259	18215128	540054	18215128	110212657	C0014792	cell	Erythrocytes	PART_OF	C0020114	humn	Human
P85256	18215128	540054	18215128	110212657	C0014792	cell	Erythrocytes	PART_OF	C0020114	humn	Human
P0CAZ3	18215128	540054	18215128	110212657	C0014792	cell	Erythrocytes	PART_OF	C0020114	humn	Human
P85247	18215128	540054	18215128	110212657	C0014792	cell	Erythrocytes	PART_OF	C0020114	humn	Human
P0CAZ6	18215128	540054	18215128	110212657	C0014792	cell	Erythrocytes	PART_OF	C0020114	humn	Human
P0CAZ5	18215128	540054	18215128	110212657	C0014792	cell	Erythrocytes	PART_OF	C0020114	humn	Human
P85255	18215128	540054	18215128	110212657	C0014792	cell	Erythrocytes	PART_OF	C0020114	humn	Human
P0CAZ8	18215128	540054	18215128	110212657	C0014792	cell	Erythrocytes	PART_OF	C0020114	humn	Human
P0CAZ2	18215128	540054	18215128	110212657	C0014792	cell	Erythrocytes	PART_OF	C0020114	humn	Human
P0CE80	19455508	540054	19455508	119663760	C0014792	cell	Erythrocytes	PART_OF	C0020114	humn	Human
P0CE80	19455508	540054	19455508	119663760	C0014792	cell	Erythrocytes	PART_OF	C0020114	humn	Human
F1AWB0	20969885	540054	20969885	131413796	C0014792	cell	Erythrocytes	PART_OF	C0020114	humn	Human
E5D3Z8	21692149	540054	21692149	140619076	C0014792	cell	Erythrocytes	PART_OF	C0020114	humn	Human
E5D3Z9	21692149	540054	21692149	140619076	C0014792	cell	Erythrocytes	PART_OF	C0020114	humn	Human
P0DMT4	23747272	540054	23747272	144980261	C0014792	cell	Erythrocytes	PART_OF	C0020114	humn	Human
P0DMT1	23747272	540054	23747272	144980261	C0014792	cell	Erythrocytes	PART_OF	C0020114	humn	Human
P0DMT2	23747272	540054	23747272	144980261	C0014792	cell	Erythrocytes	PART_OF	C0020114	humn	Human
B5U6Y4	23747272	540054	23747272	144980261	C0014792	cell	Erythrocytes	PART_OF	C0020114	humn	Human
P0DMT3	23747272	540054	23747272	144980261	C0014792	cell	Erythrocytes	PART_OF	C0020114	humn	Human
P0DM60	23733617	540054	23733617	147630646	C0014792	cell	Erythrocytes	PART_OF	C0020114	humn	Human
P22827	21447352	542478	21447352	134821690	C0087111	topp	Therapeutic procedure	USES	C0013227	phsu	Pharmaceutical Preparations
P60775	2860927	937149	2860927	36849666	C0032136	bacs	Plasmids	PART_OF	C1514798	orgm	Recombinants
Q2QA02	18621072	937149	18621072	126994853	C0032136	bacs	Plasmids	PART_OF	C1514798	orgm	Recombinants
P17935	8835336	589393	8835336	57358858	C0007634	cell	Cells	LOCATION_OF	C1260954	anab	Morphologically altered structure
P0CE80	16005484	589393	16005484	101382539	C0007634	cell	Cells	LOCATION_OF	C1260954	anab	Morphologically altered structure
P0CE80	16005484	589393	16005484	101382539	C0007634	cell	Cells	LOCATION_OF	C1260954	anab	Morphologically altered structure
Q2LD49	16487560	589393	16487560	103676191	C0007634	cell	Cells	LOCATION_OF	C1260954	anab	Morphologically altered structure
Q2LD49	16487560	589393	16487560	103676754	C0007634	cell	Cells	LOCATION_OF	C1260954	anab	Morphologically altered structure
Q2LD49	16487560	589393	16487560	103676754	C0007634	cell	Cells	LOCATION_OF	C1260954	anab	Morphologically altered structure
P20474	8218369	576960	8218369	54085292	C0014792	cell	Erythrocytes	PART_OF	C0025914	mamm	House mice
P0DMB8	10484737	576960	10484737	75763797	C0014792	cell	Erythrocytes	PART_OF	C0025914	mamm	House mice
P0DMB6	10484737	576960	10484737	75763797	C0014792	cell	Erythrocytes	PART_OF	C0025914	mamm	House mice
P0DMB7	10484737	576960	10484737	75763797	C0014792	cell	Erythrocytes	PART_OF	C0025914	mamm	House mice
P0DMB9	10484737	576960	10484737	75763797	C0014792	cell	Erythrocytes	PART_OF	C0025914	mamm	House mice
P0CE81	12565747	1984044	12565747	78621430	C0003450	aapp	Antivenins	INTERACTS_WITH	C0042479	bacs	Venoms
P24605	2781572	2627407	2781572	16939152	C0999141	rept	Bothrops asper	ISA	C0037382	rept	Snakes
P24605	2781572	2627407	2781572	16939152	C0999141	rept	Bothrops asper	ISA	C0037382	rept	Snakes
P20474	2873948	2627407	2873948	37126050	C0999141	rept	Bothrops asper	ISA	C0037382	rept	Snakes
P83512	7778126	2627407	7778126	51316046	C0999141	rept	Bothrops asper	ISA	C0037382	rept	Snakes
P83512	7778126	2627407	7778126	51316046	C0999141	rept	Bothrops asper	ISA	C0037382	rept	Snakes
P24605	9839670	2627407	9839670	73596789	C0999141	rept	Bothrops asper	ISA	C0037382	rept	Snakes
P24605	9839670	2627407	9839670	73596789	C0999141	rept	Bothrops asper	ISA	C0037382	rept	Snakes
P20474	9839670	2627407	9839670	73596789	C0999141	rept	Bothrops asper	ISA	C0037382	rept	Snakes
